,Total_suma,Număr_produse,procent_TVA,metoda_plata,Oră_emitere,Comerciant_id,eticheta,motiv_frauda
6434,186.53,6,9,transfer,14:59:14,C0054,non-fraudulent,
6435,242.11,12,19,card,14:01:16,C0129,non-fraudulent,
6436,70.39,4,9,transfer,01:33:57,C0055,fraudulent,emitere_noaptea
6437,268.89,6,19,tichete,16:58:53,C0197,non-fraudulent,
6438,44.9,3,19,tichete,13:43:29,C0057,non-fraudulent,
6439,182.18,5,9,tichete,16:24:44,C0006,fraudulent,comerciant_risc
6440,64.17,10,9,transfer,09:21:09,C0163,non-fraudulent,
6441,211.58,10,9,numerar,00:56:38,C0053,fraudulent,emitere_noaptea
6442,225.21,8,19,tichete,23:12:36,C0033,non-fraudulent,
6443,175.75,4,19,tichete,20:14:19,C0187,non-fraudulent,
6444,120.62,6,19,numerar,16:57:57,C0041,non-fraudulent,
6445,278.33,8,19,numerar,19:16:35,C0020,non-fraudulent,
6446,280.09,9,9,card,18:03:00,C0023,non-fraudulent,
6447,217.77,5,19,tichete,10:18:12,C0172,non-fraudulent,
6448,195.18,4,9,card,14:13:13,C0110,non-fraudulent,
6449,187.15,4,19,card,13:07:37,C0190,non-fraudulent,
6450,180.32,7,9,card,11:11:52,C0187,non-fraudulent,
6451,95.83,5,9,card,10:17:35,C0189,non-fraudulent,
6452,28.0,5,9,numerar,10:07:53,C0073,non-fraudulent,
6453,131.48,4,19,transfer,14:09:55,C0128,non-fraudulent,
6454,316.32,7,9,numerar,07:57:14,C0007,fraudulent,numerar_prea_mare
6455,128.91,4,9,card,00:17:01,C0046,fraudulent,emitere_noaptea
6456,118.35,4,19,card,21:37:45,C0186,non-fraudulent,
6457,126.19,10,19,numerar,00:50:44,C0135,fraudulent,emitere_noaptea
6458,121.54,5,9,transfer,22:33:10,C0106,non-fraudulent,
6459,118.13,3,19,transfer,06:52:04,C0073,non-fraudulent,
6460,163.95,6,9,numerar,16:19:27,C0167,non-fraudulent,
6461,131.52,4,9,numerar,15:46:27,C0074,non-fraudulent,
6462,191.96,5,9,tichete,16:14:55,C0115,non-fraudulent,
6463,176.84,4,19,numerar,01:35:22,C0098,fraudulent,emitere_noaptea
6464,40.55,5,9,transfer,22:38:24,C0159,fraudulent,comerciant_risc
6465,302.65,7,19,tichete,19:16:41,C0166,non-fraudulent,
6466,24.17,3,19,tichete,19:36:05,C0053,non-fraudulent,
6467,291.56,6,19,numerar,09:16:44,C0077,non-fraudulent,
6468,348.51,11,19,tichete,07:49:10,C0080,non-fraudulent,
6469,120.59,6,9,transfer,03:47:30,C0071,fraudulent,emitere_noaptea
6470,114.04,3,9,tichete,10:44:07,C0022,non-fraudulent,
6471,90.15,2,9,tichete,02:15:08,C0039,fraudulent,emitere_noaptea
6472,370.87,10,19,transfer,01:43:44,C0033,fraudulent,emitere_noaptea
6473,278.91,12,19,numerar,19:19:17,C0121,non-fraudulent,
6474,225.22,8,19,card,01:30:15,C0161,fraudulent,emitere_noaptea
6475,29.61,5,9,tichete,02:28:49,C0124,fraudulent,emitere_noaptea
6476,133.36,7,19,transfer,10:42:35,C0037,non-fraudulent,
6477,220.45,5,19,numerar,18:34:16,C0179,non-fraudulent,
6478,207.51,7,9,transfer,23:26:49,C0129,non-fraudulent,
6479,203.06,8,9,transfer,08:30:23,C0185,non-fraudulent,
6480,21.84,4,9,tichete,18:18:27,C0133,non-fraudulent,
6481,185.0,5,19,numerar,16:04:37,C0194,non-fraudulent,
6482,289.05,6,9,numerar,15:01:41,C0144,non-fraudulent,
6483,183.13,5,19,numerar,05:32:20,C0035,non-fraudulent,
6484,333.27,7,19,numerar,03:08:30,C0015,fraudulent,emitere_noaptea;numerar_prea_mare
6485,184.03,7,9,tichete,19:29:00,C0069,non-fraudulent,
6486,298.52,6,19,tichete,15:36:25,C0006,fraudulent,comerciant_risc
6487,149.86,4,9,numerar,05:33:44,C0097,non-fraudulent,
6488,296.57,7,19,tichete,11:34:43,C0012,non-fraudulent,
6489,86.13,5,19,card,20:26:11,C0009,non-fraudulent,
6490,384.12,8,19,transfer,21:29:42,C0148,non-fraudulent,
6491,126.07,11,9,numerar,00:02:34,C0080,fraudulent,emitere_noaptea
6492,119.23,6,9,numerar,13:53:37,C0049,non-fraudulent,
6493,142.66,3,19,tichete,14:18:26,C0133,non-fraudulent,
6494,356.61,9,19,tichete,18:32:50,C0079,non-fraudulent,
6495,131.1,9,9,tichete,03:05:23,C0033,fraudulent,emitere_noaptea
6496,160.06,6,19,tichete,19:14:42,C0032,non-fraudulent,
6497,182.22,6,9,transfer,13:28:19,C0058,non-fraudulent,
6498,123.97,4,9,card,08:17:46,C0131,non-fraudulent,
6499,20.83,2,9,numerar,18:51:41,C0169,non-fraudulent,
6500,224.63,7,19,card,05:44:41,C0177,non-fraudulent,
6501,119.97,11,9,tichete,23:47:52,C0031,non-fraudulent,
6502,115.71,8,19,transfer,14:37:20,C0118,non-fraudulent,
6503,52.73,6,9,tichete,05:25:18,C0068,non-fraudulent,
6504,111.56,8,19,tichete,04:54:36,C0141,fraudulent,emitere_noaptea
6505,71.84,2,19,transfer,00:40:38,C0050,fraudulent,emitere_noaptea
6506,146.72,4,19,numerar,21:19:56,C0114,non-fraudulent,
6507,56.99,5,19,card,11:50:03,C0020,non-fraudulent,
6508,45.85,6,9,tichete,20:35:48,C0090,non-fraudulent,
6509,89.65,4,19,tichete,19:24:50,C0121,non-fraudulent,
6510,20.09,2,19,transfer,14:52:16,C0127,non-fraudulent,
6511,283.14,6,19,transfer,09:48:15,C0122,non-fraudulent,
6512,193.81,7,19,numerar,15:21:21,C0159,fraudulent,comerciant_risc
6513,368.39,11,9,tichete,13:33:53,C0108,non-fraudulent,
6514,133.41,3,9,tichete,07:20:18,C0103,non-fraudulent,
6515,276.07,7,19,numerar,23:25:46,C0187,non-fraudulent,
6516,188.4,12,19,numerar,05:45:57,C0099,non-fraudulent,
6517,68.49,3,19,tichete,11:29:25,C0162,non-fraudulent,
6518,60.18,2,19,numerar,11:11:50,C0162,non-fraudulent,
6519,134.44,6,9,transfer,04:10:35,C0169,fraudulent,emitere_noaptea
6520,140.27,6,19,tichete,13:59:59,C0195,non-fraudulent,
6521,45.13,4,19,numerar,05:24:17,C0029,non-fraudulent,
6522,282.49,12,19,card,20:43:42,C0072,non-fraudulent,
6523,180.34,6,9,card,17:07:51,C0036,non-fraudulent,
6524,26.71,5,19,card,10:45:26,C0119,non-fraudulent,
6525,321.04,9,9,transfer,16:16:29,C0189,non-fraudulent,
6526,98.68,4,19,tichete,15:54:42,C0066,non-fraudulent,
6527,59.88,3,19,transfer,02:32:02,C0004,fraudulent,emitere_noaptea
6528,119.01,7,19,numerar,07:51:16,C0047,non-fraudulent,
6529,221.59,7,19,numerar,17:21:11,C0034,non-fraudulent,
6530,36.34,5,9,numerar,15:00:09,C0026,non-fraudulent,
6531,196.6,8,19,card,04:05:04,C0092,fraudulent,emitere_noaptea
6532,334.23,8,9,tichete,04:12:41,C0150,fraudulent,emitere_noaptea
6533,99.84,4,19,card,21:06:19,C0166,non-fraudulent,
6534,184.26,4,19,transfer,18:22:20,C0189,non-fraudulent,
6535,186.6,6,19,card,20:53:12,C0094,non-fraudulent,
6536,41.95,4,19,tichete,03:57:39,C0092,fraudulent,emitere_noaptea
6537,66.78,4,19,tichete,06:25:44,C0022,non-fraudulent,
6538,347.46,8,9,tichete,01:43:30,C0046,fraudulent,emitere_noaptea
6539,169.19,7,19,numerar,12:40:11,C0197,non-fraudulent,
6540,90.26,4,19,transfer,12:27:07,C0041,non-fraudulent,
6541,30.05,3,9,tichete,22:37:27,C0095,non-fraudulent,
6542,232.64,11,19,tichete,03:55:36,C0148,fraudulent,emitere_noaptea
6543,150.57,4,19,numerar,16:03:40,C0067,non-fraudulent,
6544,277.07,7,19,tichete,04:40:32,C0079,fraudulent,emitere_noaptea
6545,60.86,3,9,numerar,06:44:37,C0080,non-fraudulent,
6546,165.53,5,9,transfer,10:42:43,C0112,non-fraudulent,
6547,402.68,10,19,numerar,18:33:40,C0079,fraudulent,numerar_prea_mare
6548,256.29,6,19,tichete,14:34:01,C0140,non-fraudulent,
6549,44.25,3,9,transfer,21:56:57,C0094,non-fraudulent,
6550,39.25,6,9,card,00:51:03,C0046,fraudulent,emitere_noaptea
6551,263.57,6,9,numerar,16:58:50,C0200,non-fraudulent,
6552,97.25,5,9,numerar,11:43:49,C0061,non-fraudulent,
6553,493.82,12,9,tichete,03:04:26,C0077,fraudulent,emitere_noaptea
6554,269.63,7,19,transfer,05:21:57,C0185,non-fraudulent,
6555,210.53,8,9,transfer,10:48:19,C0117,non-fraudulent,
6556,45.74,5,19,card,00:23:09,C0121,fraudulent,emitere_noaptea
6557,158.38,4,19,numerar,21:20:45,C0152,non-fraudulent,
6558,254.01,9,9,transfer,13:45:37,C0199,fraudulent,comerciant_risc
6559,119.08,5,19,tichete,11:19:21,C0001,non-fraudulent,
6560,171.76,5,9,card,16:57:12,C0026,non-fraudulent,
6561,132.92,10,9,card,14:48:41,C0012,non-fraudulent,
6562,136.96,8,9,numerar,11:03:00,C0084,non-fraudulent,
6563,66.96,2,19,numerar,15:26:06,C0185,non-fraudulent,
6564,339.33,8,9,numerar,04:49:35,C0187,fraudulent,emitere_noaptea;numerar_prea_mare
6565,138.18,3,9,card,20:20:20,C0176,non-fraudulent,
6566,47.44,5,9,numerar,06:34:39,C0083,non-fraudulent,
6567,38.78,6,9,tichete,11:06:32,C0011,non-fraudulent,
6568,403.41,15,19,card,11:44:50,C0189,non-fraudulent,
6569,53.26,3,19,tichete,08:14:05,C0103,non-fraudulent,
6570,72.11,5,19,numerar,08:04:52,C0058,non-fraudulent,
6571,116.39,5,9,numerar,05:15:43,C0114,non-fraudulent,
6572,57.2,10,9,card,21:29:43,C0172,non-fraudulent,
6573,206.14,7,9,card,06:49:45,C0103,non-fraudulent,
6574,211.63,5,9,card,17:02:35,C0137,non-fraudulent,
6575,229.42,5,19,transfer,03:49:36,C0148,fraudulent,emitere_noaptea
6576,199.01,7,19,card,07:56:41,C0101,non-fraudulent,
6577,156.2,6,9,card,19:30:57,C0099,non-fraudulent,
6578,357.0,8,9,tichete,03:33:48,C0036,fraudulent,emitere_noaptea
6579,107.1,4,9,tichete,03:11:16,C0037,fraudulent,emitere_noaptea
6580,252.67,6,19,tichete,12:09:36,C0143,non-fraudulent,
6581,119.44,9,19,transfer,19:36:40,C0156,non-fraudulent,
6582,219.94,5,9,card,19:51:06,C0050,non-fraudulent,
6583,234.64,5,19,tichete,22:01:25,C0011,non-fraudulent,
6584,33.22,6,9,tichete,18:35:57,C0055,non-fraudulent,
6585,36.66,5,19,numerar,03:04:26,C0087,fraudulent,emitere_noaptea
6586,83.73,5,19,transfer,03:11:46,C0179,fraudulent,emitere_noaptea
6587,34.3,6,19,tichete,19:22:30,C0013,non-fraudulent,
6588,35.24,5,9,card,02:49:56,C0108,fraudulent,emitere_noaptea
6589,279.37,6,9,tichete,22:26:58,C0190,non-fraudulent,
6590,282.3,6,19,numerar,00:52:08,C0138,fraudulent,emitere_noaptea
6591,51.48,10,9,numerar,22:57:32,C0194,non-fraudulent,
6592,192.91,8,19,card,20:11:22,C0036,non-fraudulent,
6593,42.78,7,19,card,05:40:22,C0092,non-fraudulent,
6594,42.0,2,9,numerar,19:13:05,C0011,non-fraudulent,
6595,55.09,8,9,transfer,09:47:30,C0109,non-fraudulent,
6596,159.89,4,19,card,12:16:02,C0071,non-fraudulent,
6597,100.74,7,9,numerar,07:16:42,C0021,non-fraudulent,
6598,255.14,9,19,tichete,21:33:20,C0069,non-fraudulent,
6599,247.8,7,9,tichete,01:37:02,C0008,fraudulent,emitere_noaptea
6600,343.29,9,19,numerar,16:55:54,C0066,fraudulent,numerar_prea_mare
6601,358.21,9,19,transfer,21:59:12,C0162,non-fraudulent,
6602,129.9,4,19,tichete,08:45:12,C0004,non-fraudulent,
6603,71.21,5,19,tichete,23:51:43,C0147,non-fraudulent,
6604,245.21,7,19,numerar,19:10:29,C0041,non-fraudulent,
6605,39.42,3,19,tichete,06:48:06,C0179,non-fraudulent,
6606,121.43,7,19,card,02:18:03,C0168,fraudulent,emitere_noaptea
6607,209.83,7,19,tichete,00:06:29,C0136,fraudulent,emitere_noaptea;comerciant_risc
6608,203.46,5,9,transfer,16:18:00,C0066,non-fraudulent,
6609,207.68,9,19,transfer,11:36:41,C0048,non-fraudulent,
6610,238.83,9,19,transfer,18:18:37,C0021,non-fraudulent,
6611,34.56,5,19,transfer,08:49:29,C0082,non-fraudulent,
6612,245.66,7,19,transfer,22:55:16,C0108,non-fraudulent,
6613,88.91,3,19,transfer,13:34:33,C0067,non-fraudulent,
6614,206.43,5,19,transfer,05:13:02,C0020,non-fraudulent,
6615,283.34,7,9,numerar,04:16:55,C0061,fraudulent,emitere_noaptea
6616,120.44,8,9,numerar,08:25:09,C0175,non-fraudulent,
6617,243.55,5,19,numerar,23:54:12,C0178,non-fraudulent,
6618,88.0,2,19,numerar,02:32:53,C0138,fraudulent,emitere_noaptea
6619,90.27,7,19,card,15:12:30,C0069,non-fraudulent,
6620,43.34,6,19,transfer,11:17:14,C0162,non-fraudulent,
6621,195.49,5,9,tichete,18:56:09,C0098,non-fraudulent,
6622,35.99,6,19,card,23:15:19,C0040,non-fraudulent,
6623,97.77,5,9,card,08:51:58,C0147,non-fraudulent,
6624,285.32,8,19,numerar,20:15:08,C0193,non-fraudulent,
6625,115.76,4,9,transfer,05:20:10,C0184,fraudulent,comerciant_risc
6626,88.01,3,9,tichete,01:46:45,C0091,fraudulent,emitere_noaptea
6627,94.98,6,9,card,05:17:53,C0127,non-fraudulent,
6628,86.63,3,19,tichete,01:54:48,C0153,fraudulent,emitere_noaptea
6629,73.66,2,19,tichete,02:45:14,C0174,fraudulent,emitere_noaptea
6630,311.31,7,9,numerar,10:48:07,C0088,fraudulent,numerar_prea_mare
6631,170.82,7,9,numerar,10:09:01,C0092,non-fraudulent,
6632,114.06,3,19,numerar,00:16:09,C0004,fraudulent,emitere_noaptea
6633,79.78,9,19,tichete,08:00:09,C0125,non-fraudulent,
6634,73.98,6,9,card,06:12:55,C0047,non-fraudulent,
6635,256.38,9,9,card,00:38:00,C0124,fraudulent,emitere_noaptea
6636,93.22,2,9,tichete,09:45:12,C0171,non-fraudulent,
6637,133.59,5,19,card,21:33:05,C0150,non-fraudulent,
6638,180.23,7,19,tichete,19:34:26,C0133,non-fraudulent,
6639,150.64,7,19,numerar,05:18:24,C0098,non-fraudulent,
6640,392.4,10,19,transfer,05:28:18,C0166,non-fraudulent,
6641,191.04,6,19,numerar,18:24:36,C0102,non-fraudulent,
6642,240.05,6,19,numerar,16:25:18,C0005,non-fraudulent,
6643,166.81,12,9,transfer,07:54:53,C0049,non-fraudulent,
6644,245.11,7,9,numerar,08:39:08,C0059,non-fraudulent,
6645,349.43,7,19,card,19:36:11,C0133,non-fraudulent,
6646,30.45,6,19,tichete,01:00:25,C0192,fraudulent,emitere_noaptea
6647,66.7,4,19,tichete,02:02:31,C0118,fraudulent,emitere_noaptea
6648,257.66,8,19,tichete,12:55:13,C0156,non-fraudulent,
6649,144.22,7,9,transfer,10:18:22,C0060,non-fraudulent,
6650,76.35,5,19,numerar,03:23:21,C0056,fraudulent,emitere_noaptea
6651,108.66,3,9,numerar,17:48:59,C0052,non-fraudulent,
6652,237.91,9,19,card,04:06:54,C0076,fraudulent,emitere_noaptea
6653,147.89,6,19,transfer,19:49:26,C0039,non-fraudulent,
6654,297.55,10,19,numerar,08:41:04,C0016,fraudulent,comerciant_risc
6655,270.99,6,9,tichete,16:04:31,C0001,non-fraudulent,
6656,136.3,4,19,transfer,23:34:09,C0115,non-fraudulent,
6657,58.65,3,19,numerar,22:41:49,C0005,non-fraudulent,
6658,38.69,3,9,card,09:19:26,C0018,non-fraudulent,
6659,138.39,7,19,transfer,17:49:04,C0122,non-fraudulent,
6660,201.1,5,19,numerar,10:39:00,C0160,non-fraudulent,
6661,63.81,2,9,card,03:47:41,C0109,fraudulent,emitere_noaptea
6662,82.32,5,9,tichete,05:52:49,C0145,non-fraudulent,
6663,139.93,6,19,card,04:21:18,C0119,fraudulent,emitere_noaptea
6664,245.23,6,9,numerar,23:48:35,C0199,fraudulent,comerciant_risc
6665,233.65,6,9,tichete,05:55:08,C0006,fraudulent,comerciant_risc
6666,99.05,5,9,transfer,20:19:15,C0099,non-fraudulent,
6667,237.0,5,9,tichete,10:00:43,C0025,non-fraudulent,
6668,174.44,10,9,numerar,03:09:03,C0043,fraudulent,emitere_noaptea
6669,98.83,5,19,card,04:41:31,C0114,fraudulent,emitere_noaptea
6670,20.54,4,9,transfer,00:03:06,C0087,fraudulent,emitere_noaptea
6671,30.99,4,19,numerar,20:56:40,C0085,non-fraudulent,
6672,148.76,3,19,transfer,12:32:49,C0114,non-fraudulent,
6673,174.46,4,19,transfer,01:05:09,C0176,fraudulent,emitere_noaptea
6674,146.74,4,19,card,04:33:50,C0070,fraudulent,emitere_noaptea
6675,140.93,5,19,card,13:17:04,C0122,non-fraudulent,
6676,242.62,9,9,card,08:27:02,C0105,non-fraudulent,
6677,272.78,9,19,tichete,01:15:26,C0039,fraudulent,emitere_noaptea
6678,57.5,6,19,tichete,05:25:22,C0169,non-fraudulent,
6679,111.61,3,9,card,05:39:40,C0180,non-fraudulent,
6680,60.09,3,19,tichete,10:24:44,C0075,non-fraudulent,
6681,134.0,7,19,transfer,12:55:48,C0036,non-fraudulent,
6682,193.35,6,9,numerar,17:16:02,C0142,non-fraudulent,
6683,181.81,4,19,numerar,02:15:29,C0058,fraudulent,emitere_noaptea
6684,124.14,4,9,transfer,12:49:16,C0160,non-fraudulent,
6685,25.85,5,9,tichete,00:45:28,C0050,fraudulent,emitere_noaptea
6686,335.11,7,19,numerar,12:45:59,C0040,fraudulent,numerar_prea_mare
6687,228.91,5,19,numerar,06:26:06,C0183,non-fraudulent,
6688,116.53,4,19,card,02:35:05,C0134,fraudulent,emitere_noaptea
6689,76.01,11,19,tichete,10:35:10,C0006,fraudulent,comerciant_risc
6690,127.01,7,19,transfer,20:54:44,C0156,non-fraudulent,
6691,123.38,6,9,transfer,06:26:10,C0156,non-fraudulent,
6692,53.1,3,19,card,06:28:14,C0016,fraudulent,comerciant_risc
6693,104.7,4,19,transfer,15:49:32,C0036,non-fraudulent,
6694,32.42,5,9,numerar,16:22:16,C0104,non-fraudulent,
6695,169.64,6,9,tichete,22:43:26,C0148,non-fraudulent,
6696,267.61,6,19,card,05:29:37,C0090,non-fraudulent,
6697,57.38,4,9,numerar,11:30:59,C0102,non-fraudulent,
6698,79.52,3,19,tichete,21:52:28,C0075,non-fraudulent,
6699,158.76,5,9,numerar,12:02:02,C0129,non-fraudulent,
6700,183.11,4,19,numerar,07:33:04,C0146,non-fraudulent,
6701,249.64,6,9,card,13:33:54,C0095,non-fraudulent,
6702,176.69,6,9,transfer,03:55:19,C0064,fraudulent,emitere_noaptea
6703,150.97,7,19,transfer,09:05:53,C0158,non-fraudulent,
6704,253.2,7,19,numerar,05:52:04,C0167,non-fraudulent,
6705,339.69,9,19,card,01:48:25,C0158,fraudulent,emitere_noaptea
6706,45.71,5,9,card,23:26:55,C0013,non-fraudulent,
6707,120.06,7,9,tichete,04:25:04,C0190,fraudulent,emitere_noaptea
6708,288.39,6,19,card,11:06:44,C0050,non-fraudulent,
6709,202.98,7,19,transfer,13:04:03,C0082,non-fraudulent,
6710,288.3,7,9,tichete,02:37:13,C0034,fraudulent,emitere_noaptea
6711,157.31,5,9,numerar,08:06:06,C0140,non-fraudulent,
6712,54.33,8,19,numerar,22:20:46,C0034,non-fraudulent,
6713,132.54,6,9,numerar,07:32:30,C0127,non-fraudulent,
6714,144.68,5,9,card,13:00:55,C0144,non-fraudulent,
6715,34.42,6,9,numerar,05:03:43,C0050,non-fraudulent,
6716,36.38,3,9,tichete,10:33:15,C0084,non-fraudulent,
6717,43.39,6,19,transfer,16:31:33,C0024,non-fraudulent,
6718,62.16,7,9,tichete,06:46:13,C0052,non-fraudulent,
6719,384.57,8,9,transfer,17:28:01,C0100,non-fraudulent,
6720,72.13,8,19,tichete,18:28:37,C0011,non-fraudulent,
6721,81.91,11,19,tichete,10:28:08,C0170,non-fraudulent,
6722,207.73,5,19,transfer,05:01:07,C0194,non-fraudulent,
6723,67.41,11,9,card,19:51:03,C0036,non-fraudulent,
6724,73.35,4,9,transfer,02:53:11,C0055,fraudulent,emitere_noaptea
6725,272.74,7,9,tichete,19:12:40,C0168,non-fraudulent,
6726,31.14,4,19,transfer,08:57:21,C0146,non-fraudulent,
6727,81.2,5,9,tichete,01:07:22,C0052,fraudulent,emitere_noaptea
6728,133.19,7,9,card,11:58:45,C0189,non-fraudulent,
6729,270.82,6,19,numerar,03:45:05,C0016,fraudulent,emitere_noaptea;comerciant_risc
6730,95.75,4,9,transfer,01:43:37,C0027,fraudulent,emitere_noaptea
6731,40.15,3,9,tichete,00:23:06,C0060,fraudulent,emitere_noaptea
6732,336.83,7,9,transfer,21:49:30,C0199,fraudulent,comerciant_risc
6733,37.16,7,9,numerar,04:36:46,C0095,fraudulent,emitere_noaptea
6734,107.72,7,19,transfer,15:01:48,C0044,non-fraudulent,
6735,30.88,6,19,tichete,09:16:01,C0071,non-fraudulent,
6736,124.24,3,9,transfer,05:47:11,C0194,non-fraudulent,
6737,282.17,6,19,transfer,18:47:24,C0191,non-fraudulent,
6738,208.34,7,19,numerar,08:22:29,C0118,non-fraudulent,
6739,312.0,9,9,card,17:12:41,C0150,non-fraudulent,
6740,50.98,3,9,numerar,05:22:18,C0167,non-fraudulent,
6741,158.6,6,9,numerar,18:23:43,C0173,non-fraudulent,
6742,245.43,7,9,numerar,09:35:10,C0092,non-fraudulent,
6743,36.67,7,9,transfer,15:47:27,C0001,non-fraudulent,
6744,244.15,7,9,card,07:57:34,C0171,non-fraudulent,
6745,61.8,5,9,numerar,14:28:08,C0082,non-fraudulent,
6746,395.95,9,9,transfer,02:04:20,C0081,fraudulent,emitere_noaptea
6747,203.42,8,9,card,07:16:41,C0038,non-fraudulent,
6748,166.89,11,9,card,06:43:53,C0151,non-fraudulent,
6749,130.31,4,19,card,20:27:35,C0191,non-fraudulent,
6750,42.41,4,9,transfer,00:34:49,C0183,fraudulent,emitere_noaptea
6751,148.78,6,19,numerar,03:05:15,C0128,fraudulent,emitere_noaptea
6752,298.24,8,19,card,09:34:31,C0133,non-fraudulent,
6753,97.29,5,19,card,17:16:44,C0099,non-fraudulent,
6754,206.41,5,9,tichete,21:15:55,C0010,fraudulent,comerciant_risc
6755,387.42,10,19,card,11:46:05,C0163,non-fraudulent,
6756,150.14,6,9,numerar,17:13:50,C0021,non-fraudulent,
6757,60.69,6,19,card,09:11:42,C0109,non-fraudulent,
6758,384.38,10,9,numerar,21:04:40,C0181,fraudulent,numerar_prea_mare
6759,339.09,7,19,numerar,17:01:04,C0029,fraudulent,numerar_prea_mare
6760,59.79,4,9,numerar,01:21:42,C0068,fraudulent,emitere_noaptea
6761,34.11,4,19,tichete,15:23:42,C0181,non-fraudulent,
6762,45.21,6,9,transfer,11:47:25,C0099,non-fraudulent,
6763,229.29,5,19,numerar,10:39:54,C0008,non-fraudulent,
6764,66.91,5,9,transfer,06:22:38,C0173,non-fraudulent,
6765,381.99,8,19,card,06:41:10,C0020,non-fraudulent,
6766,90.92,6,19,card,01:26:24,C0059,fraudulent,emitere_noaptea
6767,276.68,9,9,numerar,10:03:31,C0085,non-fraudulent,
6768,43.35,6,9,card,04:20:07,C0162,fraudulent,emitere_noaptea
6769,58.11,2,9,tichete,05:16:40,C0123,non-fraudulent,
6770,163.27,5,9,card,14:51:44,C0152,non-fraudulent,
6771,41.5,3,9,card,21:03:57,C0173,non-fraudulent,
6772,66.8,2,9,numerar,00:50:12,C0002,fraudulent,emitere_noaptea
6773,162.4,5,9,numerar,07:07:22,C0057,non-fraudulent,
6774,132.34,3,9,numerar,19:37:30,C0100,non-fraudulent,
6775,99.51,7,19,numerar,12:12:53,C0004,non-fraudulent,
6776,166.29,5,19,card,04:47:13,C0071,fraudulent,emitere_noaptea
6777,372.26,9,19,card,01:29:52,C0120,fraudulent,emitere_noaptea
6778,150.83,5,9,tichete,14:40:21,C0022,non-fraudulent,
6779,43.72,5,19,card,18:25:46,C0113,non-fraudulent,
6780,58.14,3,19,numerar,12:17:44,C0180,non-fraudulent,
6781,46.53,4,9,tichete,11:08:05,C0052,non-fraudulent,
6782,119.43,6,9,card,22:09:12,C0168,non-fraudulent,
6783,133.18,4,9,transfer,21:54:46,C0124,non-fraudulent,
6784,74.83,5,9,card,21:09:50,C0187,non-fraudulent,
6785,143.87,5,9,transfer,03:50:54,C0035,fraudulent,emitere_noaptea
6786,218.81,6,19,card,12:04:41,C0116,non-fraudulent,
6787,330.7,8,19,numerar,04:21:47,C0005,fraudulent,emitere_noaptea;numerar_prea_mare
6788,167.76,7,19,numerar,08:27:34,C0011,non-fraudulent,
6789,285.81,6,9,transfer,03:07:07,C0041,fraudulent,emitere_noaptea
6790,79.11,5,9,transfer,00:50:55,C0162,fraudulent,emitere_noaptea
6791,127.13,3,9,card,13:26:54,C0030,non-fraudulent,
6792,336.52,7,19,transfer,18:37:07,C0152,non-fraudulent,
6793,87.52,2,9,transfer,02:31:06,C0161,fraudulent,emitere_noaptea
6794,309.24,8,9,numerar,19:25:27,C0077,fraudulent,numerar_prea_mare
6795,31.9,6,9,numerar,09:38:38,C0153,non-fraudulent,
6796,181.26,5,9,numerar,06:45:02,C0070,non-fraudulent,
6797,66.3,12,9,card,20:36:55,C0187,non-fraudulent,
6798,104.95,9,19,transfer,05:13:23,C0126,non-fraudulent,
6799,167.04,5,9,transfer,04:39:55,C0043,fraudulent,emitere_noaptea
6800,91.09,5,19,numerar,16:18:07,C0089,non-fraudulent,
6801,80.13,8,19,card,23:08:11,C0062,non-fraudulent,
6802,208.87,5,9,tichete,10:56:30,C0005,non-fraudulent,
6803,333.86,11,9,tichete,09:33:36,C0198,non-fraudulent,
6804,297.43,7,9,tichete,08:25:34,C0195,non-fraudulent,
6805,184.02,8,19,transfer,16:11:30,C0166,non-fraudulent,
6806,93.25,5,19,card,00:13:17,C0156,fraudulent,emitere_noaptea
6807,400.36,10,19,transfer,17:44:42,C0179,non-fraudulent,
6808,225.77,5,9,tichete,19:38:39,C0086,non-fraudulent,
6809,591.86,12,19,card,13:54:05,C0170,non-fraudulent,
6810,40.13,5,19,transfer,12:36:49,C0017,non-fraudulent,
6811,218.23,7,9,transfer,21:20:14,C0036,non-fraudulent,
6812,130.97,4,9,transfer,11:16:21,C0065,non-fraudulent,
6813,345.78,8,9,numerar,15:50:56,C0047,fraudulent,numerar_prea_mare
6814,30.66,4,19,numerar,10:11:37,C0105,non-fraudulent,
