Total_suma,Număr_produse,procent_TVA,metoda_plata,Oră_emitere,Comerciant_id,eticheta,motiv_frauda
96.64,5,9,card,06:38:21,C0107,fraudulent,comerciant_risc
367.66,10,9,numerar,06:27:01,C0022,fraudulent,numerar_prea_mare
92.81,2,9,transfer,00:40:31,C0180,fraudulent,emitere_noaptea
153.18,5,9,tichete,02:21:37,C0079,fraudulent,emitere_noaptea
87.01,6,9,numerar,04:39:41,C0148,fraudulent,emitere_noaptea
57.96,3,19,numerar,01:13:00,C0067,fraudulent,emitere_noaptea
92.25,5,19,transfer,01:17:43,C0082,fraudulent,emitere_noaptea
231.44,7,19,tichete,04:23:58,C0040,fraudulent,emitere_noaptea
115.46,4,19,card,01:25:52,C0183,fraudulent,emitere_noaptea
59.39,7,19,numerar,02:15:00,C0090,fraudulent,emitere_noaptea
129.87,8,9,card,00:00:12,C0173,fraudulent,emitere_noaptea
118.27,7,19,tichete,02:53:43,C0027,fraudulent,emitere_noaptea
187.99,5,9,tichete,06:08:55,C0107,fraudulent,comerciant_risc
53.0,4,19,tichete,02:32:31,C0124,fraudulent,emitere_noaptea
309.71,8,19,transfer,01:29:00,C0054,fraudulent,emitere_noaptea
100.03,5,9,card,19:02:17,C0136,fraudulent,comerciant_risc
107.86,6,19,tichete,04:43:03,C0127,fraudulent,emitere_noaptea
130.7,6,19,numerar,02:55:24,C0178,fraudulent,emitere_noaptea
29.51,4,9,numerar,02:03:46,C0087,fraudulent,emitere_noaptea
127.08,8,19,numerar,01:04:23,C0180,fraudulent,emitere_noaptea
197.72,4,19,tichete,04:03:15,C0075,fraudulent,emitere_noaptea
274.8,7,9,card,02:18:52,C0083,fraudulent,emitere_noaptea
391.14,9,9,numerar,04:36:31,C0018,fraudulent,emitere_noaptea;numerar_prea_mare
100.44,4,19,tichete,02:03:20,C0156,fraudulent,emitere_noaptea
194.67,4,19,tichete,07:10:38,C0154,fraudulent,comerciant_risc
85.47,6,9,numerar,01:38:11,C0163,fraudulent,emitere_noaptea
340.48,9,19,numerar,16:37:45,C0127,fraudulent,numerar_prea_mare
198.22,6,9,tichete,04:14:52,C0091,fraudulent,emitere_noaptea
91.37,5,19,card,04:07:42,C0112,fraudulent,emitere_noaptea
182.28,8,19,numerar,00:06:36,C0141,fraudulent,emitere_noaptea
157.26,7,19,numerar,03:43:21,C0092,fraudulent,emitere_noaptea
11.76,2,9,numerar,01:07:18,C0047,fraudulent,emitere_noaptea
64.04,4,9,card,01:09:59,C0093,fraudulent,emitere_noaptea
103.18,6,19,transfer,02:55:17,C0174,fraudulent,emitere_noaptea
239.01,5,9,transfer,04:19:18,C0004,fraudulent,emitere_noaptea
294.57,6,9,tichete,00:50:05,C0070,fraudulent,emitere_noaptea
65.93,7,9,tichete,02:41:14,C0043,fraudulent,emitere_noaptea
342.59,7,19,numerar,03:00:09,C0097,fraudulent,emitere_noaptea;numerar_prea_mare
168.24,5,9,transfer,04:07:46,C0141,fraudulent,emitere_noaptea
129.5,5,19,numerar,10:23:51,C0199,fraudulent,comerciant_risc
54.12,3,9,card,02:16:22,C0073,fraudulent,emitere_noaptea
106.57,9,9,tichete,06:45:36,C0199,fraudulent,comerciant_risc
225.89,9,9,numerar,02:00:12,C0021,fraudulent,emitere_noaptea
66.15,5,19,card,04:46:56,C0082,fraudulent,emitere_noaptea
69.75,6,9,transfer,00:51:06,C0125,fraudulent,emitere_noaptea
168.26,5,19,tichete,11:20:43,C0107,fraudulent,comerciant_risc
376.14,10,19,numerar,23:13:52,C0035,fraudulent,numerar_prea_mare
169.41,7,9,card,04:08:13,C0007,fraudulent,emitere_noaptea
392.7,8,19,numerar,10:49:32,C0110,fraudulent,numerar_prea_mare
260.45,16,19,transfer,03:15:31,C0050,fraudulent,emitere_noaptea
119.0,3,9,numerar,00:31:56,C0031,fraudulent,emitere_noaptea
66.2,3,9,transfer,00:28:22,C0069,fraudulent,emitere_noaptea
65.36,6,9,numerar,02:18:05,C0109,fraudulent,emitere_noaptea
49.65,3,9,tichete,03:56:21,C0175,fraudulent,emitere_noaptea
57.82,10,19,card,02:22:57,C0072,fraudulent,emitere_noaptea
310.01,8,9,transfer,06:48:40,C0107,fraudulent,comerciant_risc
326.7,7,9,card,02:54:21,C0075,fraudulent,emitere_noaptea
46.73,5,9,tichete,01:47:26,C0186,fraudulent,emitere_noaptea
22.7,2,19,card,01:05:16,C0087,fraudulent,emitere_noaptea
195.77,10,19,transfer,00:09:25,C0114,fraudulent,emitere_noaptea
81.4,4,19,transfer,03:25:22,C0166,fraudulent,emitere_noaptea
147.01,3,19,card,14:27:33,C0016,fraudulent,comerciant_risc
136.75,3,9,card,12:45:33,C0159,fraudulent,comerciant_risc
103.04,3,19,tichete,03:01:36,C0156,fraudulent,emitere_noaptea
222.55,5,9,tichete,04:55:27,C0115,fraudulent,emitere_noaptea
352.05,8,19,numerar,02:51:25,C0041,fraudulent,emitere_noaptea;numerar_prea_mare
231.55,5,19,transfer,22:40:14,C0184,fraudulent,comerciant_risc
240.42,8,19,tichete,00:51:22,C0169,fraudulent,emitere_noaptea
293.5,8,19,numerar,01:56:09,C0197,fraudulent,emitere_noaptea
90.0,5,9,tichete,16:39:06,C0199,fraudulent,comerciant_risc
136.15,5,9,card,14:28:13,C0136,fraudulent,comerciant_risc
420.57,13,19,card,00:02:51,C0021,fraudulent,emitere_noaptea
382.67,8,9,numerar,23:51:09,C0090,fraudulent,numerar_prea_mare
310.42,9,19,numerar,16:38:50,C0200,fraudulent,numerar_prea_mare
112.88,6,9,transfer,00:09:34,C0003,fraudulent,emitere_noaptea
328.57,8,19,card,04:41:12,C0030,fraudulent,emitere_noaptea
27.79,2,19,card,02:24:48,C0137,fraudulent,emitere_noaptea
256.02,10,19,tichete,03:21:57,C0137,fraudulent,emitere_noaptea
262.84,6,9,tichete,17:52:38,C0199,fraudulent,comerciant_risc
112.12,7,9,numerar,01:14:35,C0194,fraudulent,emitere_noaptea
72.94,7,9,transfer,01:06:53,C0200,fraudulent,emitere_noaptea
144.83,7,9,transfer,02:58:58,C0027,fraudulent,emitere_noaptea
45.86,5,19,transfer,06:22:27,C0107,fraudulent,comerciant_risc
279.02,9,9,transfer,01:02:19,C0031,fraudulent,emitere_noaptea
130.91,4,9,numerar,00:38:46,C0027,fraudulent,emitere_noaptea
251.91,6,9,transfer,03:53:15,C0050,fraudulent,emitere_noaptea
166.31,9,9,numerar,03:26:35,C0042,fraudulent,emitere_noaptea
228.12,5,19,card,01:33:19,C0176,fraudulent,emitere_noaptea
310.8,7,19,tichete,01:46:44,C0117,fraudulent,emitere_noaptea
111.14,5,19,numerar,08:25:50,C0006,fraudulent,comerciant_risc
127.17,3,9,numerar,00:55:05,C0124,fraudulent,emitere_noaptea
43.82,2,9,card,03:36:45,C0053,fraudulent,emitere_noaptea
64.96,3,9,transfer,04:53:07,C0012,fraudulent,emitere_noaptea
223.97,7,9,transfer,03:11:28,C0056,fraudulent,emitere_noaptea
373.58,10,19,numerar,04:06:52,C0128,fraudulent,emitere_noaptea;numerar_prea_mare
222.72,5,19,tichete,03:31:19,C0149,fraudulent,emitere_noaptea
167.74,5,9,numerar,02:21:53,C0175,fraudulent,emitere_noaptea
31.93,1,9,tichete,03:34:50,C0178,fraudulent,emitere_noaptea
327.96,8,9,tichete,01:25:49,C0195,fraudulent,emitere_noaptea
66.67,5,9,numerar,02:19:22,C0176,fraudulent,emitere_noaptea
76.48,11,19,tichete,03:16:00,C0117,fraudulent,emitere_noaptea
296.52,6,9,card,00:18:25,C0068,fraudulent,emitere_noaptea
152.06,6,19,card,02:25:18,C0055,fraudulent,emitere_noaptea
156.08,9,19,numerar,01:35:38,C0063,fraudulent,emitere_noaptea
317.18,9,9,numerar,10:15:43,C0030,fraudulent,numerar_prea_mare
16.79,2,19,card,04:55:29,C0027,fraudulent,emitere_noaptea
169.64,5,9,tichete,01:08:25,C0102,fraudulent,emitere_noaptea
289.31,7,9,tichete,14:42:10,C0132,fraudulent,comerciant_risc
36.58,1,9,card,00:15:26,C0115,fraudulent,emitere_noaptea
163.42,4,19,card,02:34:28,C0044,fraudulent,emitere_noaptea
124.65,4,19,tichete,00:59:33,C0018,fraudulent,emitere_noaptea
176.25,4,19,tichete,03:16:34,C0151,fraudulent,emitere_noaptea
81.77,7,9,transfer,00:09:17,C0050,fraudulent,emitere_noaptea
238.6,10,9,tichete,00:21:32,C0199,fraudulent,emitere_noaptea;comerciant_risc
125.27,5,19,tichete,02:44:59,C0138,fraudulent,emitere_noaptea
270.36,10,19,tichete,02:38:40,C0080,fraudulent,emitere_noaptea
400.3,9,9,transfer,02:04:05,C0118,fraudulent,emitere_noaptea
17.35,3,9,tichete,22:09:40,C0184,fraudulent,comerciant_risc
268.82,7,9,tichete,09:35:37,C0136,fraudulent,comerciant_risc
58.32,4,19,tichete,03:23:01,C0176,fraudulent,emitere_noaptea
173.85,5,19,numerar,02:40:50,C0067,fraudulent,emitere_noaptea
266.59,6,9,card,00:13:36,C0142,fraudulent,emitere_noaptea
230.6,6,19,transfer,02:27:16,C0097,fraudulent,emitere_noaptea
198.19,10,9,card,21:56:35,C0136,fraudulent,comerciant_risc
93.19,6,19,tichete,00:12:30,C0164,fraudulent,emitere_noaptea
136.77,4,9,transfer,03:51:17,C0161,fraudulent,emitere_noaptea
386.98,8,9,tichete,01:04:13,C0021,fraudulent,emitere_noaptea
134.55,5,19,tichete,03:04:19,C0139,fraudulent,emitere_noaptea
49.23,3,9,transfer,01:37:29,C0197,fraudulent,emitere_noaptea
100.48,6,19,tichete,04:35:11,C0091,fraudulent,emitere_noaptea
151.17,4,19,tichete,02:10:30,C0074,fraudulent,emitere_noaptea
242.55,5,19,card,04:15:59,C0116,fraudulent,emitere_noaptea
64.06,4,9,numerar,03:24:00,C0155,fraudulent,emitere_noaptea
196.16,6,19,tichete,08:54:26,C0136,fraudulent,comerciant_risc
181.23,9,19,numerar,02:38:35,C0087,fraudulent,emitere_noaptea
300.11,9,9,card,01:15:38,C0149,fraudulent,emitere_noaptea
121.21,4,19,transfer,03:08:19,C0022,fraudulent,emitere_noaptea
64.49,2,9,transfer,04:30:31,C0158,fraudulent,emitere_noaptea
116.01,5,19,transfer,04:07:28,C0017,fraudulent,emitere_noaptea
35.52,5,9,card,03:45:20,C0056,fraudulent,emitere_noaptea
152.02,6,19,numerar,00:17:53,C0145,fraudulent,emitere_noaptea
140.7,4,9,card,02:32:51,C0161,fraudulent,emitere_noaptea
161.56,6,19,transfer,03:14:43,C0017,fraudulent,emitere_noaptea
397.14,8,9,numerar,23:51:35,C0170,fraudulent,numerar_prea_mare
435.7,9,9,numerar,16:33:58,C0031,fraudulent,numerar_prea_mare
432.24,9,19,transfer,00:43:13,C0061,fraudulent,emitere_noaptea
339.77,7,9,numerar,09:50:47,C0010,fraudulent,numerar_prea_mare;comerciant_risc
132.02,5,19,transfer,23:17:55,C0016,fraudulent,comerciant_risc
204.93,9,19,transfer,01:06:40,C0154,fraudulent,emitere_noaptea;comerciant_risc
264.13,6,9,numerar,15:52:28,C0136,fraudulent,comerciant_risc
180.68,7,19,transfer,01:05:16,C0147,fraudulent,emitere_noaptea
299.18,7,19,transfer,00:27:58,C0137,fraudulent,emitere_noaptea
172.26,8,9,transfer,02:50:15,C0011,fraudulent,emitere_noaptea
85.52,4,19,card,01:06:04,C0065,fraudulent,emitere_noaptea
97.0,10,19,transfer,02:46:28,C0167,fraudulent,emitere_noaptea
52.52,5,19,transfer,04:08:07,C0091,fraudulent,emitere_noaptea
254.52,6,9,transfer,11:48:35,C0107,fraudulent,comerciant_risc
212.84,5,9,numerar,00:22:47,C0107,fraudulent,emitere_noaptea;comerciant_risc
90.72,4,19,tichete,01:12:35,C0008,fraudulent,emitere_noaptea
32.62,4,19,card,07:37:52,C0136,fraudulent,comerciant_risc
80.53,6,19,numerar,00:38:40,C0183,fraudulent,emitere_noaptea
212.64,7,19,card,01:34:51,C0177,fraudulent,emitere_noaptea
289.64,10,9,card,01:13:14,C0106,fraudulent,emitere_noaptea
96.61,3,9,tichete,02:20:32,C0005,fraudulent,emitere_noaptea
183.23,9,19,transfer,04:42:39,C0011,fraudulent,emitere_noaptea
153.12,6,19,numerar,22:46:38,C0136,fraudulent,comerciant_risc
169.38,7,19,tichete,04:26:52,C0032,fraudulent,emitere_noaptea
82.11,5,19,numerar,01:30:03,C0158,fraudulent,emitere_noaptea
86.02,6,9,card,02:33:32,C0150,fraudulent,emitere_noaptea
142.46,11,9,transfer,00:14:38,C0076,fraudulent,emitere_noaptea
147.06,6,9,card,01:23:53,C0093,fraudulent,emitere_noaptea
361.93,9,9,numerar,03:23:48,C0175,fraudulent,emitere_noaptea;numerar_prea_mare
58.93,6,9,numerar,00:38:32,C0063,fraudulent,emitere_noaptea
409.41,10,9,card,01:49:33,C0046,fraudulent,emitere_noaptea
27.27,5,9,card,00:12:20,C0101,fraudulent,emitere_noaptea
126.93,3,9,numerar,02:34:59,C0014,fraudulent,emitere_noaptea
236.85,6,19,tichete,22:06:06,C0132,fraudulent,comerciant_risc
46.17,4,19,tichete,21:38:10,C0199,fraudulent,comerciant_risc
43.53,3,19,numerar,00:18:39,C0083,fraudulent,emitere_noaptea
170.02,4,19,card,20:55:43,C0159,fraudulent,comerciant_risc
193.2,5,19,numerar,05:17:29,C0136,fraudulent,comerciant_risc
206.21,9,9,transfer,02:37:32,C0066,fraudulent,emitere_noaptea
319.76,8,19,numerar,21:43:55,C0112,fraudulent,numerar_prea_mare
138.62,5,9,card,12:14:56,C0132,fraudulent,comerciant_risc
367.56,8,9,transfer,02:47:49,C0198,fraudulent,emitere_noaptea
202.25,6,9,tichete,02:59:25,C0115,fraudulent,emitere_noaptea
199.49,4,9,transfer,02:15:39,C0140,fraudulent,emitere_noaptea
166.68,6,9,card,10:02:49,C0006,fraudulent,comerciant_risc
184.64,4,19,numerar,04:26:01,C0012,fraudulent,emitere_noaptea
224.18,5,9,transfer,04:05:16,C0081,fraudulent,emitere_noaptea
195.88,8,19,card,03:45:18,C0110,fraudulent,emitere_noaptea
282.16,6,19,transfer,02:36:35,C0017,fraudulent,emitere_noaptea
150.64,6,9,transfer,01:28:09,C0162,fraudulent,emitere_noaptea
113.43,5,9,numerar,04:52:28,C0183,fraudulent,emitere_noaptea
343.06,7,9,numerar,05:45:33,C0158,fraudulent,numerar_prea_mare
89.56,2,9,transfer,03:08:58,C0108,fraudulent,emitere_noaptea
231.58,7,19,numerar,12:57:32,C0154,fraudulent,comerciant_risc
36.19,1,19,transfer,01:54:01,C0122,fraudulent,emitere_noaptea
199.05,9,19,tichete,02:59:13,C0193,fraudulent,emitere_noaptea
173.56,7,19,numerar,02:02:41,C0010,fraudulent,emitere_noaptea;comerciant_risc
317.94,7,9,numerar,14:46:37,C0148,fraudulent,numerar_prea_mare
72.11,2,9,card,00:46:01,C0126,fraudulent,emitere_noaptea
124.44,4,19,card,01:42:48,C0091,fraudulent,emitere_noaptea
76.55,11,19,card,12:05:58,C0136,fraudulent,comerciant_risc
26.54,4,19,numerar,03:56:24,C0102,fraudulent,emitere_noaptea
126.59,3,9,tichete,00:00:24,C0189,fraudulent,emitere_noaptea
160.58,8,19,tichete,05:27:22,C0136,fraudulent,comerciant_risc
240.21,6,19,numerar,01:28:41,C0042,fraudulent,emitere_noaptea
193.26,6,9,tichete,04:32:12,C0106,fraudulent,emitere_noaptea
105.76,3,9,tichete,01:31:46,C0140,fraudulent,emitere_noaptea
41.02,7,9,tichete,04:33:55,C0110,fraudulent,emitere_noaptea
322.7,8,9,tichete,02:05:09,C0037,fraudulent,emitere_noaptea
260.5,7,9,tichete,02:41:53,C0091,fraudulent,emitere_noaptea
40.3,4,9,transfer,04:44:22,C0037,fraudulent,emitere_noaptea
174.05,5,9,numerar,00:26:13,C0016,fraudulent,emitere_noaptea;comerciant_risc
119.62,5,19,transfer,04:48:37,C0106,fraudulent,emitere_noaptea
222.37,7,9,tichete,17:25:28,C0199,fraudulent,comerciant_risc
46.29,2,9,tichete,02:39:22,C0159,fraudulent,emitere_noaptea;comerciant_risc
237.56,6,9,transfer,09:34:47,C0010,fraudulent,comerciant_risc
237.48,5,9,card,19:10:49,C0184,fraudulent,comerciant_risc
271.08,8,19,tichete,01:54:38,C0059,fraudulent,emitere_noaptea
123.04,7,19,transfer,12:37:11,C0184,fraudulent,comerciant_risc
46.18,3,19,tichete,02:41:42,C0022,fraudulent,emitere_noaptea
71.38,9,19,numerar,16:41:10,C0199,fraudulent,comerciant_risc
118.39,10,9,transfer,02:39:18,C0096,fraudulent,emitere_noaptea
307.97,7,19,numerar,17:56:49,C0089,fraudulent,numerar_prea_mare
77.05,7,19,card,02:31:25,C0133,fraudulent,emitere_noaptea
124.1,11,9,numerar,04:36:42,C0054,fraudulent,emitere_noaptea
154.14,4,19,numerar,00:37:44,C0091,fraudulent,emitere_noaptea
159.26,6,9,transfer,01:41:45,C0130,fraudulent,emitere_noaptea
342.03,8,19,numerar,06:35:23,C0191,fraudulent,numerar_prea_mare
85.72,3,9,tichete,04:40:13,C0110,fraudulent,emitere_noaptea
129.65,4,9,tichete,07:02:57,C0016,fraudulent,comerciant_risc
296.09,9,9,card,01:39:00,C0114,fraudulent,emitere_noaptea
24.12,3,19,transfer,03:33:30,C0017,fraudulent,emitere_noaptea
194.05,7,9,card,01:16:02,C0003,fraudulent,emitere_noaptea
172.5,5,19,transfer,02:10:59,C0158,fraudulent,emitere_noaptea
118.97,6,9,transfer,00:43:43,C0010,fraudulent,emitere_noaptea;comerciant_risc
239.3,5,9,transfer,03:47:14,C0143,fraudulent,emitere_noaptea
50.84,6,19,tichete,00:55:22,C0136,fraudulent,emitere_noaptea;comerciant_risc
52.37,6,19,tichete,00:22:30,C0085,fraudulent,emitere_noaptea
26.32,5,9,tichete,02:01:09,C0012,fraudulent,emitere_noaptea
125.34,3,19,numerar,01:36:44,C0164,fraudulent,emitere_noaptea
258.32,7,19,card,23:41:32,C0199,fraudulent,comerciant_risc
376.69,10,19,transfer,10:05:18,C0010,fraudulent,comerciant_risc
446.95,9,9,numerar,18:43:36,C0107,fraudulent,numerar_prea_mare;comerciant_risc
173.86,4,9,card,00:35:37,C0005,fraudulent,emitere_noaptea
71.0,7,9,numerar,03:08:12,C0169,fraudulent,emitere_noaptea
83.55,10,9,numerar,03:13:59,C0119,fraudulent,emitere_noaptea
99.75,3,9,transfer,02:15:14,C0096,fraudulent,emitere_noaptea
63.45,3,19,card,22:59:37,C0136,fraudulent,comerciant_risc
207.74,5,19,card,19:16:26,C0136,fraudulent,comerciant_risc
37.19,3,9,card,03:03:37,C0143,fraudulent,emitere_noaptea
97.06,3,9,card,01:59:55,C0155,fraudulent,emitere_noaptea
190.9,4,9,tichete,02:32:42,C0161,fraudulent,emitere_noaptea
105.03,4,19,numerar,03:44:43,C0033,fraudulent,emitere_noaptea
304.04,9,9,numerar,05:18:32,C0151,fraudulent,numerar_prea_mare
233.81,6,9,card,01:41:24,C0095,fraudulent,emitere_noaptea
56.99,6,9,transfer,03:24:06,C0025,fraudulent,emitere_noaptea
297.78,6,9,transfer,04:46:53,C0145,fraudulent,emitere_noaptea
315.95,8,19,transfer,00:12:20,C0040,fraudulent,emitere_noaptea
145.91,3,19,tichete,02:28:53,C0188,fraudulent,emitere_noaptea
40.45,5,19,numerar,00:42:01,C0055,fraudulent,emitere_noaptea
78.78,5,19,transfer,04:46:32,C0032,fraudulent,emitere_noaptea
157.78,4,9,tichete,00:41:17,C0115,fraudulent,emitere_noaptea
94.02,2,9,transfer,02:35:27,C0043,fraudulent,emitere_noaptea
164.74,5,19,numerar,02:10:39,C0164,fraudulent,emitere_noaptea
236.66,5,19,numerar,00:43:05,C0119,fraudulent,emitere_noaptea
22.78,3,19,transfer,02:53:05,C0187,fraudulent,emitere_noaptea
358.29,9,9,tichete,02:08:36,C0193,fraudulent,emitere_noaptea
33.49,4,19,card,03:31:03,C0140,fraudulent,emitere_noaptea
77.96,7,19,card,02:56:25,C0167,fraudulent,emitere_noaptea
133.45,4,19,tichete,00:06:35,C0186,fraudulent,emitere_noaptea
440.33,9,9,tichete,16:12:24,C0136,fraudulent,comerciant_risc
169.12,5,9,card,05:12:07,C0010,fraudulent,comerciant_risc
156.65,6,9,tichete,02:33:26,C0063,fraudulent,emitere_noaptea
406.25,10,19,numerar,22:15:01,C0081,fraudulent,numerar_prea_mare
291.86,11,9,transfer,04:44:01,C0049,fraudulent,emitere_noaptea
358.43,10,9,tichete,04:09:10,C0081,fraudulent,emitere_noaptea
128.54,3,9,numerar,04:12:31,C0092,fraudulent,emitere_noaptea
279.03,9,19,card,02:45:43,C0051,fraudulent,emitere_noaptea
249.04,10,9,card,00:34:12,C0122,fraudulent,emitere_noaptea
260.72,6,19,card,03:48:21,C0189,fraudulent,emitere_noaptea
194.23,4,19,numerar,04:50:09,C0076,fraudulent,emitere_noaptea
182.01,5,19,card,00:43:57,C0103,fraudulent,emitere_noaptea
113.4,8,9,numerar,04:30:14,C0009,fraudulent,emitere_noaptea
217.17,5,9,card,08:33:44,C0199,fraudulent,comerciant_risc
121.34,5,19,tichete,04:34:34,C0014,fraudulent,emitere_noaptea
49.98,6,19,transfer,01:17:36,C0053,fraudulent,emitere_noaptea
120.72,5,9,card,04:42:42,C0174,fraudulent,emitere_noaptea
333.51,11,19,numerar,00:11:54,C0024,fraudulent,emitere_noaptea;numerar_prea_mare
510.28,11,19,numerar,02:01:40,C0158,fraudulent,emitere_noaptea;numerar_prea_mare
34.88,1,19,card,00:43:35,C0047,fraudulent,emitere_noaptea
56.33,4,9,card,03:45:44,C0013,fraudulent,emitere_noaptea
132.78,3,19,tichete,01:21:17,C0034,fraudulent,emitere_noaptea
335.14,7,9,tichete,04:53:42,C0113,fraudulent,emitere_noaptea
67.52,9,19,tichete,00:16:27,C0104,fraudulent,emitere_noaptea
46.7,3,9,card,04:17:01,C0112,fraudulent,emitere_noaptea
38.88,4,9,transfer,04:50:31,C0017,fraudulent,emitere_noaptea
229.37,6,9,transfer,00:43:48,C0092,fraudulent,emitere_noaptea
275.42,6,9,numerar,03:01:45,C0091,fraudulent,emitere_noaptea
27.12,2,19,card,09:26:52,C0184,fraudulent,comerciant_risc
62.65,6,19,tichete,02:04:21,C0135,fraudulent,emitere_noaptea
328.02,7,19,transfer,01:51:23,C0035,fraudulent,emitere_noaptea
161.45,8,9,transfer,00:59:49,C0150,fraudulent,emitere_noaptea
321.38,8,9,card,01:25:32,C0069,fraudulent,emitere_noaptea
165.98,5,19,transfer,01:34:51,C0104,fraudulent,emitere_noaptea
235.96,6,9,transfer,14:24:36,C0184,fraudulent,comerciant_risc
87.89,10,19,tichete,04:18:27,C0014,fraudulent,emitere_noaptea
333.93,7,19,transfer,01:28:48,C0096,fraudulent,emitere_noaptea
283.8,9,9,card,00:46:39,C0107,fraudulent,emitere_noaptea;comerciant_risc
166.46,6,9,numerar,01:58:02,C0119,fraudulent,emitere_noaptea
47.32,3,19,card,03:18:31,C0106,fraudulent,emitere_noaptea
63.01,9,19,numerar,02:34:37,C0150,fraudulent,emitere_noaptea
135.17,7,9,transfer,00:48:29,C0100,fraudulent,emitere_noaptea
80.34,2,19,tichete,01:45:28,C0095,fraudulent,emitere_noaptea
186.83,7,19,card,04:48:38,C0040,fraudulent,emitere_noaptea
420.52,10,9,card,21:02:05,C0006,fraudulent,comerciant_risc
52.34,8,19,card,03:25:51,C0020,fraudulent,emitere_noaptea
153.96,5,19,card,20:56:20,C0159,fraudulent,comerciant_risc
316.96,8,9,numerar,00:34:52,C0004,fraudulent,emitere_noaptea;numerar_prea_mare
28.58,2,19,card,04:11:41,C0085,fraudulent,emitere_noaptea
69.75,8,19,card,10:13:37,C0184,fraudulent,comerciant_risc
118.05,4,9,tichete,00:27:18,C0092,fraudulent,emitere_noaptea
142.14,4,19,numerar,04:52:42,C0146,fraudulent,emitere_noaptea
130.33,6,19,card,21:51:12,C0184,fraudulent,comerciant_risc
192.66,5,19,transfer,03:53:19,C0081,fraudulent,emitere_noaptea
52.7,3,9,transfer,04:09:44,C0096,fraudulent,emitere_noaptea
67.1,6,9,tichete,02:54:50,C0080,fraudulent,emitere_noaptea
144.3,4,19,numerar,03:25:47,C0091,fraudulent,emitere_noaptea
117.68,7,9,numerar,02:43:57,C0094,fraudulent,emitere_noaptea
57.77,3,9,numerar,04:31:03,C0028,fraudulent,emitere_noaptea
84.44,8,9,numerar,03:59:09,C0020,fraudulent,emitere_noaptea
119.03,6,9,card,04:18:01,C0055,fraudulent,emitere_noaptea
48.66,6,9,tichete,01:49:42,C0067,fraudulent,emitere_noaptea
299.13,6,19,card,00:26:45,C0035,fraudulent,emitere_noaptea
235.07,8,19,transfer,00:18:25,C0158,fraudulent,emitere_noaptea
219.7,9,19,transfer,01:27:19,C0130,fraudulent,emitere_noaptea
86.14,7,9,tichete,02:51:12,C0022,fraudulent,emitere_noaptea
26.23,3,9,card,04:07:39,C0176,fraudulent,emitere_noaptea
248.92,7,19,card,03:12:59,C0113,fraudulent,emitere_noaptea
176.61,4,19,transfer,02:22:50,C0027,fraudulent,emitere_noaptea
135.56,6,19,numerar,03:59:28,C0073,fraudulent,emitere_noaptea
35.84,3,19,tichete,03:52:43,C0135,fraudulent,emitere_noaptea
91.88,5,9,card,00:33:25,C0030,fraudulent,emitere_noaptea
87.48,9,9,tichete,02:22:30,C0029,fraudulent,emitere_noaptea
441.64,9,19,numerar,21:16:00,C0119,fraudulent,numerar_prea_mare
228.62,12,19,numerar,04:52:38,C0060,fraudulent,emitere_noaptea
78.53,5,19,card,01:54:38,C0144,fraudulent,emitere_noaptea
199.9,6,9,tichete,03:33:13,C0079,fraudulent,emitere_noaptea
182.16,7,19,card,09:30:07,C0154,fraudulent,comerciant_risc
175.68,6,19,tichete,03:59:40,C0062,fraudulent,emitere_noaptea
349.28,10,19,numerar,19:11:27,C0028,fraudulent,numerar_prea_mare
81.31,7,19,numerar,02:28:12,C0047,fraudulent,emitere_noaptea
219.5,5,9,card,04:44:59,C0001,fraudulent,emitere_noaptea
251.9,6,19,numerar,00:20:35,C0177,fraudulent,emitere_noaptea
42.48,8,19,tichete,01:03:31,C0115,fraudulent,emitere_noaptea
460.16,11,9,numerar,10:09:07,C0191,fraudulent,numerar_prea_mare
84.51,5,9,numerar,19:26:03,C0159,fraudulent,comerciant_risc
49.51,6,19,transfer,04:17:51,C0197,fraudulent,emitere_noaptea
21.52,4,9,numerar,02:30:49,C0001,fraudulent,emitere_noaptea
316.16,7,19,tichete,03:00:29,C0067,fraudulent,emitere_noaptea
85.02,4,19,tichete,02:59:25,C0105,fraudulent,emitere_noaptea
79.67,2,9,numerar,00:12:20,C0084,fraudulent,emitere_noaptea
111.89,6,19,transfer,02:37:02,C0190,fraudulent,emitere_noaptea
177.27,4,9,tichete,04:29:22,C0017,fraudulent,emitere_noaptea
99.72,5,9,numerar,03:54:51,C0065,fraudulent,emitere_noaptea
198.66,6,9,card,23:15:57,C0184,fraudulent,comerciant_risc
156.03,6,9,transfer,04:00:15,C0191,fraudulent,emitere_noaptea
262.31,6,19,tichete,00:02:15,C0079,fraudulent,emitere_noaptea
302.86,8,9,transfer,01:10:26,C0036,fraudulent,emitere_noaptea
441.71,9,9,card,02:23:16,C0180,fraudulent,emitere_noaptea
34.7,5,19,card,09:35:33,C0154,fraudulent,comerciant_risc
41.57,2,9,tichete,01:26:27,C0184,fraudulent,emitere_noaptea;comerciant_risc
49.43,4,19,card,03:20:46,C0187,fraudulent,emitere_noaptea
220.05,7,19,card,03:22:14,C0051,fraudulent,emitere_noaptea
294.93,7,19,transfer,02:21:48,C0185,fraudulent,emitere_noaptea
125.18,7,9,numerar,18:55:14,C0006,fraudulent,comerciant_risc
